Order_ID,Order_Date,Customer_ID,Customer_Segment,Gender,Age,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Payment_Method,Sales,Profit
1464,2023-04-09,283,Corporate,Male,45,North,Electronics,Product B,4,788,0.1,UPI,2836.8,526.9535820422175
1465,2023-04-10,416,Home Office,Male,25,East,Electronics,Product C,2,3431,0.04,UPI,6587.5199999999995,634.8329211352068
1466,2023-04-11,386,Corporate,Male,18,South,Electronics,Product B,2,2504,0.07,UPI,4657.44,333.64614229641757
1467,2023-04-12,218,Corporate,Female,54,West,Electronics,Product B,1,4038,0.23,Cash,3109.26,554.0183781459676
1468,2023-04-13,376,Corporate,Female,39,East,Clothing,Product B,5,2173,0.29,Card,7714.15,1192.8900320591292
1469,2023-04-14,299,Home Office,Male,23,North,Clothing,Product B,1,2255,0.14,Card,1939.3,445.7074915762841
1470,2023-04-15,432,Consumer,Female,38,West,Electronics,Product B,4,3680,0.09,Cash,13395.2,2616.371953065483
1471,2023-04-16,275,Corporate,Female,49,South,Clothing,Product C,3,2279,0.13,UPI,5948.19,903.818488783803
1472,2023-04-17,464,Consumer,Male,52,South,Clothing,Product A,3,3252,0.09,Net Banking,8877.960000000001,1160.5082355748302
1473,2023-04-18,483,Consumer,Male,32,East,Furniture,Product C,5,4682,0.08,UPI,21537.2,2818.679755919334
1474,2023-04-19,405,Home Office,Male,22,East,Electronics,Product C,1,1451,0.18,Net Banking,1189.8200000000002,113.3432731496924
1475,2023-04-20,422,Consumer,Female,63,East,Clothing,Product C,1,3995,0.0,Net Banking,3995.0,213.59345143280197
1476,2023-04-21,251,Consumer,Male,23,South,Clothing,Product C,4,4022,0.08,Cash,14800.960000000001,2441.8937239259703
1477,2023-04-22,343,Home Office,Female,42,West,Electronics,Product A,3,4502,0.2,Card,10804.800000000001,999.2597403933673
1478,2023-04-23,268,Corporate,Male,63,South,Furniture,Product C,1,3589,0.01,Card,3553.11,325.69719092973634
1479,2023-04-24,298,Consumer,Female,57,North,Electronics,Product B,5,1980,0.02,Card,9702.0,728.3897361238428
1480,2023-04-25,224,Home Office,Male,46,South,Furniture,Product C,3,2804,0.09,Card,7654.92,673.0136619326738
1481,2023-04-26,252,Consumer,Male,24,North,Electronics,Product C,4,3888,0.26,Cash,11508.48,648.5929583744621
1482,2023-04-27,350,Consumer,Female,57,West,Electronics,Product A,5,1924,0.23,Net Banking,7407.400000000001,1369.2304081734555
1483,2023-04-28,343,Corporate,Female,30,East,Electronics,Product A,2,2984,0.01,Card,5908.32,769.7325220505236
1484,2023-04-29,256,Consumer,Female,55,East,Electronics,Product B,4,3919,0.15,Net Banking,13324.6,2162.64813376253
1485,2023-04-30,238,Home Office,Female,35,South,Furniture,Product C,5,1877,0.08,Cash,8634.2,1531.633893103038
1486,2023-05-01,308,Consumer,Female,19,East,Furniture,Product C,1,648,0.19,UPI,524.88,128.33153940950208
1487,2023-05-02,380,Corporate,Female,25,West,Clothing,Product C,2,4887,0.22,Cash,7623.72,485.27396936798
1488,2023-05-03,241,Corporate,Male,28,East,Electronics,Product B,4,281,0.26,Card,831.76,111.10944270707938
1489,2023-05-04,385,Home Office,Female,50,South,Furniture,Product A,1,1606,0.14,UPI,1381.16,136.98287797388693
1490,2023-05-05,422,Corporate,Male,55,West,Furniture,Product B,2,1680,0.3,Cash,2352.0,341.84529274544536
1491,2023-05-06,321,Consumer,Male,44,North,Furniture,Product C,3,1279,0.29,Cash,2724.27,637.7365148786794
1492,2023-05-07,332,Corporate,Female,37,South,Electronics,Product A,1,3798,0.26,Net Banking,2810.52,547.4804514330469
1493,2023-05-08,362,Home Office,Male,29,North,Clothing,Product A,5,4714,0.17,Cash,19563.1,3568.1121910529605
1494,2023-05-09,414,Corporate,Female,60,West,Furniture,Product B,4,4383,0.12,UPI,15428.16,2132.930396184087
1495,2023-05-10,420,Corporate,Female,48,South,Electronics,Product A,2,3880,0.11,Cash,6906.400000000001,1272.314271754641
1496,2023-05-11,434,Corporate,Male,44,South,Furniture,Product A,1,2903,0.0,Card,2903.0,163.94714404552133
1497,2023-05-12,345,Home Office,Male,49,West,Furniture,Product C,3,4510,0.07,Net Banking,12582.9,2104.461517256992
1498,2023-05-13,438,Corporate,Female,27,East,Clothing,Product C,4,3956,0.22,UPI,12342.720000000001,1984.1578109449988
1499,2023-05-14,275,Corporate,Female,20,South,Furniture,Product A,4,1958,0.18,UPI,6422.240000000001,766.3536095542593
1500,2023-05-15,208,Consumer,Male,62,South,Furniture,Product A,1,2799,0.27,Cash,2043.27,184.5130534110636
1501,2023-05-16,273,Home Office,Male,44,North,Electronics,Product B,3,2750,0.02,Card,8085.0,1710.0673259658697
1502,2023-05-17,452,Corporate,Male,52,East,Electronics,Product B,2,4053,0.05,Net Banking,7700.7,467.9901969568723
1503,2023-05-18,429,Home Office,Male,48,North,Clothing,Product A,1,2946,0.24,UPI,2238.96,143.14695130596724
1504,2023-05-19,206,Corporate,Female,32,North,Electronics,Product C,2,2492,0.11,Net Banking,4435.76,612.5977462190236
1505,2023-05-20,373,Corporate,Female,33,East,Electronics,Product A,4,1701,0.04,Cash,6531.84,656.5211789890847
1506,2023-05-21,340,Corporate,Female,30,East,Clothing,Product A,2,4604,0.3,Card,6445.599999999999,1283.2576153001703
1507,2023-05-22,367,Consumer,Female,52,West,Furniture,Product C,3,430,0.24,Cash,980.4,173.37199028270715
1508,2023-05-23,369,Consumer,Male,28,East,Clothing,Product C,5,4450,0.12,Net Banking,19580.0,4004.246261631889
1509,2023-05-24,482,Consumer,Male,38,South,Electronics,Product B,3,1398,0.25,Cash,3145.5,361.53053143211065
1510,2023-05-25,321,Home Office,Female,28,East,Clothing,Product B,2,314,0.2,Net Banking,502.40000000000003,99.52734305280332
1511,2023-05-26,393,Home Office,Female,47,West,Furniture,Product B,1,1613,0.24,UPI,1225.88,272.71005819600845
1512,2023-05-27,204,Consumer,Female,52,West,Clothing,Product B,4,4606,0.24,UPI,14002.24,1667.0352673455004
1513,2023-05-28,228,Home Office,Female,39,West,Electronics,Product C,5,1192,0.03,Cash,5781.2,682.0611442601582
1514,2023-05-29,364,Corporate,Female,55,East,Electronics,Product A,1,2547,0.19,UPI,2063.07,474.4860485714462
1515,2023-05-30,335,Corporate,Female,48,East,Clothing,Product B,1,1241,0.0,Net Banking,1241.0,74.40794084118941
1516,2023-05-31,344,Corporate,Female,31,North,Furniture,Product B,3,211,0.01,UPI,626.67,75.22413897786964
1517,2023-06-01,416,Consumer,Female,41,North,Clothing,Product C,2,3876,0.27,Card,5658.96,417.2605771469313
1518,2023-06-02,331,Home Office,Female,49,South,Furniture,Product C,3,3265,0.16,Card,8227.8,459.0793000917509
1519,2023-06-03,491,Consumer,Male,53,North,Furniture,Product A,2,2236,0.22,Cash,3488.1600000000003,253.14931757178786
1520,2023-06-04,269,Home Office,Female,49,South,Clothing,Product A,3,3246,0.25,Cash,7303.5,995.0957271770304
1521,2023-06-05,451,Corporate,Male,32,West,Furniture,Product C,1,2550,0.28,Cash,1836.0,344.0502686204448
1522,2023-06-06,474,Consumer,Male,60,North,Electronics,Product B,4,740,0.26,Cash,2190.4,236.24884449953515
1523,2023-06-07,381,Home Office,Female,52,East,Clothing,Product B,2,3060,0.14,Net Banking,5263.2,1157.56221558272
1524,2023-06-08,366,Home Office,Female,20,North,Furniture,Product B,5,276,0.1,Net Banking,1242.0,170.80372217860614
1525,2023-06-09,290,Corporate,Male,33,South,Electronics,Product A,5,3267,0.05,Card,15518.25,3780.9534903674153
1526,2023-06-10,401,Consumer,Male,22,North,Clothing,Product B,1,223,0.12,Net Banking,196.24,47.26070171432634
1527,2023-06-11,218,Consumer,Female,38,West,Electronics,Product B,3,875,0.11,UPI,2336.25,478.1258150410694
1528,2023-06-12,238,Consumer,Male,27,East,Electronics,Product C,3,2594,0.17,Card,6459.0599999999995,1527.4456087881551
1529,2023-06-13,325,Corporate,Female,36,South,Electronics,Product B,1,4467,0.2,Cash,3573.6000000000004,684.0557075538698
1530,2023-06-14,372,Consumer,Female,42,East,Furniture,Product C,5,3598,0.29,Cash,12772.9,2926.483905487672
1531,2023-06-15,340,Corporate,Female,21,East,Clothing,Product B,5,2959,0.22,Net Banking,11540.1,1122.791069155783
1532,2023-06-16,441,Corporate,Male,46,South,Clothing,Product A,3,688,0.19,Card,1671.8400000000001,199.08946149271583
1533,2023-06-17,419,Corporate,Male,36,East,Furniture,Product B,2,1685,0.1,Net Banking,3033.0,608.377378038549
1534,2023-06-18,325,Home Office,Female,60,East,Clothing,Product B,4,3859,0.01,Net Banking,15281.64,2061.6804000453703
1535,2023-06-19,257,Consumer,Male,19,North,Electronics,Product C,2,3435,0.09,Net Banking,6251.7,1359.5289836081477
1536,2023-06-20,347,Consumer,Male,27,East,Clothing,Product C,5,2619,0.23,Card,10083.15,2274.030377610055
1537,2023-06-21,200,Corporate,Male,60,East,Furniture,Product C,2,3695,0.06,Cash,6946.599999999999,763.7501677124753
1538,2023-06-22,389,Corporate,Male,42,East,Electronics,Product B,4,956,0.21,UPI,3020.96,648.5703907016748
1539,2023-06-23,390,Consumer,Male,37,East,Furniture,Product B,2,2724,0.17,Cash,4521.84,365.60367029464766
1540,2023-06-24,316,Corporate,Male,36,South,Electronics,Product A,2,4450,0.05,Card,8455.0,987.8766392088118
1541,2023-06-25,333,Consumer,Male,40,West,Electronics,Product B,2,456,0.08,Cash,839.0400000000001,128.87066251777807
1542,2023-06-26,257,Home Office,Female,41,North,Clothing,Product A,2,1979,0.15,Cash,3364.2999999999997,320.57994976922487
1543,2023-06-27,243,Corporate,Male,28,East,Electronics,Product C,1,4969,0.13,UPI,4323.03,716.9899410576948
1544,2023-06-28,372,Consumer,Male,63,East,Furniture,Product C,5,2315,0.23,Cash,8912.75,1477.190412568141
1545,2023-06-29,359,Corporate,Male,51,South,Clothing,Product C,4,3548,0.22,Cash,11069.76,1011.5610778609525
1546,2023-06-30,372,Consumer,Male,45,West,Furniture,Product A,5,4968,0.17,Cash,20617.2,4311.639347154488
1547,2023-07-01,348,Consumer,Male,22,East,Electronics,Product B,1,1672,0.25,Net Banking,1254.0,221.11643794440343
1548,2023-07-02,279,Corporate,Male,22,South,Furniture,Product C,1,458,0.17,Card,380.14,43.16569581288763
1549,2023-07-03,412,Home Office,Male,38,North,Furniture,Product B,1,4275,0.29,Card,3035.25,292.7102728056407
1550,2023-07-04,402,Consumer,Male,29,North,Electronics,Product B,1,506,0.07,UPI,470.58,106.2334480665472
1551,2023-07-05,451,Consumer,Female,21,East,Clothing,Product C,2,1318,0.21,Net Banking,2082.44,452.19861622912515
1552,2023-07-06,428,Consumer,Male,59,East,Furniture,Product A,5,3217,0.11,Net Banking,14315.65,1373.617180999103
1553,2023-07-07,363,Home Office,Male,37,West,Electronics,Product B,3,4541,0.08,Cash,12533.16,715.9072001535294
1554,2023-07-08,426,Home Office,Male,55,West,Clothing,Product C,4,2980,0.05,Card,11324.0,2388.305422839027
1555,2023-07-09,346,Corporate,Male,42,East,Clothing,Product B,1,1858,0.17,UPI,1542.1399999999999,266.9470726832867
1556,2023-07-10,219,Home Office,Female,31,South,Clothing,Product B,5,386,0.06,Net Banking,1814.1999999999998,127.3140350589173
1557,2023-07-11,246,Corporate,Female,28,West,Furniture,Product B,1,1997,0.06,Cash,1877.1799999999998,314.3744155099971
1558,2023-07-12,432,Corporate,Female,49,East,Furniture,Product B,1,1124,0.3,UPI,786.8,110.4954673685162
1559,2023-07-13,213,Home Office,Female,28,West,Furniture,Product B,1,984,0.24,Net Banking,747.84,153.23994337958513
1560,2023-07-14,342,Corporate,Female,35,East,Clothing,Product A,1,3644,0.22,UPI,2842.32,260.97320571292033
1561,2023-07-15,200,Home Office,Female,44,North,Furniture,Product A,1,3396,0.24,Net Banking,2580.96,362.96388615630025
1562,2023-07-16,253,Corporate,Female,35,East,Electronics,Product C,4,1560,0.29,UPI,4430.4,359.9647847563384
1563,2023-07-17,458,Home Office,Female,40,North,Furniture,Product A,5,540,0.17,Net Banking,2241.0,541.2137035048215
1564,2023-07-18,343,Home Office,Female,28,West,Furniture,Product A,1,762,0.07,Net Banking,708.66,145.80511645731735
1565,2023-07-19,211,Corporate,Female,38,East,Clothing,Product A,1,4946,0.26,UPI,3660.04,722.2887099784343
1566,2023-07-20,423,Consumer,Female,61,West,Furniture,Product B,1,3199,0.22,Net Banking,2495.2200000000003,469.20449493864123
1567,2023-07-21,471,Corporate,Female,22,North,Electronics,Product B,1,1393,0.12,Net Banking,1225.84,165.08054892659788
1568,2023-07-22,355,Home Office,Female,40,East,Clothing,Product C,2,3310,0.14,Net Banking,5693.2,1335.946289816229
1569,2023-07-23,207,Consumer,Female,58,West,Electronics,Product C,2,268,0.12,UPI,471.68,30.462699237145983
1570,2023-07-24,321,Corporate,Female,42,North,Clothing,Product C,3,2628,0.28,UPI,5676.48,1195.7608110408273
1571,2023-07-25,363,Corporate,Female,58,West,Clothing,Product B,1,3798,0.1,Net Banking,3418.2000000000003,318.0517049767631
1572,2023-07-26,289,Corporate,Male,27,South,Furniture,Product A,3,2572,0.29,Net Banking,5478.36,628.9463582052495
1573,2023-07-27,335,Consumer,Female,39,North,Electronics,Product A,4,4756,0.27,UPI,13887.52,2137.0941499256146
1574,2023-07-28,385,Home Office,Male,36,North,Clothing,Product B,3,1043,0.19,Cash,2534.4900000000002,523.4507597940512
1575,2023-07-29,377,Corporate,Female,18,North,Furniture,Product C,5,773,0.17,Net Banking,3207.95,698.393111401561
1576,2023-07-30,227,Corporate,Female,24,East,Clothing,Product C,2,4414,0.11,Cash,7856.92,1310.1135181856177
1577,2023-07-31,419,Corporate,Male,21,East,Clothing,Product C,2,2796,0.01,UPI,5536.08,723.0513419163065
1578,2023-08-01,240,Corporate,Female,18,East,Clothing,Product B,1,4941,0.04,Net Banking,4743.36,1135.0883451174261
1579,2023-08-02,427,Corporate,Male,32,South,Clothing,Product C,1,1678,0.23,Cash,1292.06,128.30706110044284
1580,2023-08-03,391,Home Office,Male,57,South,Clothing,Product C,4,2273,0.14,UPI,7819.12,1646.8545720319587
1581,2023-08-04,344,Home Office,Male,29,North,Clothing,Product B,4,1713,0.04,Cash,6577.92,1134.0986891832472
1582,2023-08-05,400,Corporate,Female,39,South,Furniture,Product A,5,1168,0.08,Card,5372.8,673.6363093441754
1583,2023-08-06,411,Consumer,Female,39,West,Clothing,Product B,1,2396,0.28,UPI,1725.12,86.72798743704492
1584,2023-08-07,419,Home Office,Female,64,North,Electronics,Product B,1,1711,0.11,Card,1522.79,212.1548900201351
1585,2023-08-08,439,Consumer,Male,34,North,Furniture,Product B,4,854,0.27,UPI,2493.68,262.69422469425615
1586,2023-08-09,245,Home Office,Male,46,West,Electronics,Product B,4,3192,0.09,UPI,11618.880000000001,823.4221557272181
1587,2023-08-10,234,Corporate,Female,63,North,Clothing,Product A,4,4850,0.16,Net Banking,16296.0,1059.7567961498862
1588,2023-08-11,452,Home Office,Female,31,South,Electronics,Product C,2,4720,0.01,Card,9345.6,1116.9082207446615
1589,2023-08-12,281,Corporate,Female,37,East,Clothing,Product B,3,492,0.16,Card,1239.84,214.43216017124112
1590,2023-08-13,455,Home Office,Female,50,West,Clothing,Product A,3,2801,0.19,Card,6806.43,1480.4248187356513
1591,2023-08-14,396,Corporate,Female,60,South,Furniture,Product C,1,4726,0.07,UPI,4395.179999999999,381.1177005855184
1592,2023-08-15,209,Corporate,Male,32,West,Furniture,Product C,2,4612,0.17,Card,7655.92,1033.0040545648758
1593,2023-08-16,485,Corporate,Male,29,West,Clothing,Product C,4,4693,0.19,Card,15205.320000000002,1952.2297073652542
1594,2023-08-17,441,Corporate,Male,57,North,Furniture,Product B,1,1788,0.21,Net Banking,1412.52,215.6618611774425
1595,2023-08-18,450,Consumer,Female,37,North,Electronics,Product B,2,795,0.23,Cash,1224.3,259.45053913042716
1596,2023-08-19,204,Corporate,Male,47,South,Furniture,Product C,5,2793,0.09,Cash,12708.15,2042.5687954233952
1597,2023-08-20,318,Consumer,Male,55,West,Furniture,Product C,2,2323,0.17,Card,3856.18,845.7797488698554
1598,2023-08-21,488,Consumer,Male,20,North,Electronics,Product C,1,2143,0.29,Card,1521.53,233.87491068232634
1599,2023-08-22,264,Corporate,Male,45,North,Furniture,Product C,3,1115,0.27,Card,2441.85,416.9934377335775
1600,2023-08-23,345,Consumer,Male,43,West,Clothing,Product C,4,4069,0.29,Card,11555.96,1588.674650983858
1601,2023-08-24,423,Home Office,Female,47,South,Electronics,Product C,5,2994,0.12,Cash,13173.6,2827.3063873165124
1602,2023-08-25,438,Corporate,Male,30,South,Clothing,Product A,2,3278,0.24,Net Banking,4982.56,1169.732897068853
1603,2023-08-26,376,Consumer,Female,30,West,Electronics,Product C,1,1175,0.19,UPI,951.7500000000001,169.24870090174082
1604,2023-08-27,466,Corporate,Female,19,South,Clothing,Product B,1,1275,0.02,Card,1249.5,267.5885340483087
1605,2023-08-28,481,Corporate,Female,54,North,Clothing,Product B,4,3189,0.25,Card,9567.0,591.2469792738785
1606,2023-08-29,262,Corporate,Female,55,West,Furniture,Product B,1,3667,0.2,Cash,2933.6000000000004,678.3138868087831
1607,2023-08-30,416,Consumer,Female,19,North,Clothing,Product C,1,1651,0.06,Card,1551.9399999999998,136.23707364606219
1608,2023-08-31,482,Home Office,Male,53,East,Furniture,Product B,4,4023,0.02,Net Banking,15770.16,1597.5816364392726
1609,2023-09-01,376,Home Office,Male,43,East,Electronics,Product A,5,4132,0.25,Net Banking,15495.0,940.0198813727067
1610,2023-09-02,297,Consumer,Female,28,South,Clothing,Product C,3,2228,0.02,Card,6550.32,1592.2519388435037
1611,2023-09-03,304,Corporate,Female,25,East,Clothing,Product B,3,562,0.03,Cash,1635.4199999999998,360.45011669405613
1612,2023-09-04,298,Consumer,Female,61,North,Electronics,Product A,2,2629,0.13,Card,4574.46,1064.1882888061
1613,2023-09-05,205,Consumer,Male,57,East,Electronics,Product A,5,3832,0.04,Card,18393.6,4036.351060662122
1614,2023-09-06,396,Consumer,Female,60,North,Clothing,Product B,2,2518,0.27,Cash,3676.2799999999997,536.3917160716439
1615,2023-09-07,332,Corporate,Male,39,South,Electronics,Product A,3,3285,0.14,Net Banking,8475.3,1990.1393231998893
1616,2023-09-08,458,Consumer,Female,37,South,Furniture,Product B,4,2545,0.17,UPI,8449.4,2060.762729783497
1617,2023-09-09,222,Corporate,Male,25,North,Electronics,Product A,1,3798,0.28,Card,2734.56,411.58791040984295
1618,2023-09-10,252,Consumer,Female,46,East,Electronics,Product C,3,4529,0.16,Net Banking,11413.08,971.5379358577072
1619,2023-09-11,364,Home Office,Male,57,South,Clothing,Product C,5,1931,0.11,Card,8592.95,1561.5495576788846
1620,2023-09-12,401,Consumer,Female,43,West,Furniture,Product C,3,226,0.24,UPI,515.28,126.28876839914957
1621,2023-09-13,282,Consumer,Male,47,South,Electronics,Product C,5,292,0.13,Cash,1270.2,285.0701882785486
1622,2023-09-14,344,Home Office,Male,34,East,Furniture,Product C,5,2864,0.1,Net Banking,12888.0,2865.814798033691
1623,2023-09-15,284,Corporate,Male,37,West,Furniture,Product B,5,508,0.22,UPI,1981.2,469.0760509797174
1624,2023-09-16,277,Corporate,Male,33,East,Furniture,Product C,2,251,0.24,Card,381.52,87.28813328920155
1625,2023-09-17,200,Consumer,Male,63,North,Clothing,Product C,4,518,0.24,UPI,1574.72,323.22125239257724
1626,2023-09-18,250,Home Office,Male,60,West,Electronics,Product C,3,2192,0.29,Net Banking,4668.96,904.165424490057
1627,2023-09-19,372,Corporate,Male,24,East,Clothing,Product C,4,4476,0.24,Cash,13607.04,1400.8915047663645
1628,2023-09-20,404,Consumer,Female,33,West,Electronics,Product A,1,4091,0.23,Card,3150.07,548.956412260223
1629,2023-09-21,459,Home Office,Female,62,East,Electronics,Product C,3,4942,0.26,Cash,10971.24,1692.8373652009045
1630,2023-09-22,487,Corporate,Female,64,West,Clothing,Product C,4,4156,0.0,Cash,16624.0,3696.9917156884794
1631,2023-09-23,233,Corporate,Female,44,East,Furniture,Product B,4,2892,0.11,UPI,10295.52,1527.2633269237012
1632,2023-09-24,294,Home Office,Female,40,North,Furniture,Product A,1,3218,0.22,UPI,2510.04,189.6298892405383
1633,2023-09-25,271,Home Office,Male,41,West,Electronics,Product B,5,2224,0.18,Net Banking,9118.400000000001,464.98822203266184
1634,2023-09-26,238,Home Office,Male,26,West,Clothing,Product C,3,4631,0.05,Net Banking,13198.349999999999,2449.278839907521
1635,2023-09-27,353,Home Office,Male,52,West,Furniture,Product B,3,1725,0.09,Cash,4709.25,753.393714415717
1636,2023-09-28,449,Consumer,Male,37,West,Furniture,Product B,1,1478,0.1,Net Banking,1330.2,154.5593710755216
1637,2023-09-29,361,Home Office,Male,54,North,Electronics,Product C,5,713,0.17,Cash,2958.95,247.94352867092314
1638,2023-09-30,317,Corporate,Female,59,West,Electronics,Product A,3,4537,0.25,Card,10208.25,1463.2818379859268
1639,2023-10-01,458,Corporate,Female,34,South,Clothing,Product A,3,1933,0.28,Cash,4175.28,292.508820562345
1640,2023-10-02,467,Consumer,Female,64,North,Electronics,Product B,3,3570,0.23,Net Banking,8246.7,966.6921756120004
1641,2023-10-03,253,Corporate,Female,48,South,Furniture,Product C,5,4121,0.25,Net Banking,15453.75,1944.736699197787
1642,2023-10-04,435,Corporate,Male,25,West,Furniture,Product B,1,2700,0.14,Cash,2322.0,332.33332188274966
1643,2023-10-05,421,Home Office,Male,32,East,Furniture,Product B,3,3664,0.12,UPI,9672.960000000001,1386.3687725741227
1644,2023-10-06,450,Corporate,Male,48,South,Furniture,Product B,4,2459,0.12,Cash,8655.68,877.6957216214865
1645,2023-10-07,311,Consumer,Female,47,West,Clothing,Product C,5,4963,0.18,Cash,20348.300000000003,4477.484623386345
1646,2023-10-08,454,Home Office,Male,63,South,Clothing,Product C,2,4889,0.04,UPI,9386.88,1136.832845602264
1647,2023-10-09,406,Home Office,Female,37,West,Electronics,Product A,1,2859,0.17,Card,2372.97,227.60925927653489
1648,2023-10-10,428,Consumer,Male,56,West,Electronics,Product C,4,455,0.2,UPI,1456.0,123.9958380491639
1649,2023-10-11,265,Home Office,Male,29,West,Electronics,Product B,3,1702,0.13,Net Banking,4442.22,508.7038391261215
1650,2023-10-12,274,Home Office,Female,34,East,Clothing,Product B,2,4856,0.29,UPI,6895.5199999999995,437.93845112584955
1651,2023-10-13,302,Consumer,Male,59,South,Furniture,Product A,1,2310,0.18,Net Banking,1894.2,107.17668600611131
1652,2023-10-14,391,Home Office,Male,47,North,Electronics,Product C,5,606,0.07,Net Banking,2817.8999999999996,481.9410392741601
1653,2023-10-15,451,Consumer,Female,46,North,Furniture,Product B,2,3049,0.14,Cash,5244.28,911.6101885280093
1654,2023-10-16,425,Consumer,Male,36,North,Electronics,Product A,2,3376,0.2,Cash,5401.6,842.2047270741972
1655,2023-10-17,493,Corporate,Female,63,North,Electronics,Product A,4,2060,0.1,Card,7416.0,1501.4214015676937
1656,2023-10-18,297,Corporate,Male,28,West,Electronics,Product B,1,4554,0.02,Net Banking,4462.92,258.0911494130114
1657,2023-10-19,485,Home Office,Male,51,South,Electronics,Product B,4,922,0.18,Cash,3024.1600000000003,717.3144869845488
1658,2023-10-20,448,Home Office,Male,24,South,Electronics,Product C,4,1482,0.28,Net Banking,4268.16,294.5586312961711
1659,2023-10-21,365,Consumer,Male,61,East,Furniture,Product A,3,813,0.15,Card,2073.15,383.1276541654158
1660,2023-10-22,229,Home Office,Male,51,South,Electronics,Product B,5,3531,0.27,Net Banking,12888.15,988.2545495514984
1661,2023-10-23,446,Consumer,Male,37,South,Furniture,Product A,2,3316,0.25,Card,4974.0,1124.0299250545918
1662,2023-10-24,305,Consumer,Male,55,South,Clothing,Product C,1,2178,0.04,Card,2090.88,318.1120394815254
1663,2023-10-25,250,Home Office,Male,41,East,Electronics,Product B,5,1012,0.21,Card,3997.4,265.66204017305154
1664,2023-10-26,280,Consumer,Female,27,North,Furniture,Product C,5,1986,0.13,Cash,8639.1,1497.543256405441
1665,2023-10-27,332,Corporate,Female,49,South,Clothing,Product A,1,530,0.08,UPI,487.6,25.26840172739231
1666,2023-10-28,484,Home Office,Male,32,East,Clothing,Product C,5,2412,0.21,UPI,9527.4,1955.064740574317
1667,2023-10-29,337,Corporate,Male,54,East,Clothing,Product C,3,1416,0.22,Cash,3313.44,596.8068636305463
1668,2023-10-30,383,Home Office,Female,37,West,Furniture,Product A,5,4682,0.05,Net Banking,22239.5,2057.708622693944
1669,2023-10-31,472,Consumer,Male,20,East,Electronics,Product C,3,3537,0.27,Cash,7746.03,967.8678678455013
1670,2023-11-01,268,Home Office,Male,54,North,Electronics,Product A,2,2575,0.23,Net Banking,3965.5,204.46648939913888
1671,2023-11-02,233,Corporate,Female,57,South,Furniture,Product B,2,1440,0.28,Card,2073.6,391.36455174485815
1672,2023-11-03,461,Consumer,Male,25,East,Electronics,Product A,4,519,0.1,Cash,1868.4,213.9946296246319
1673,2023-11-04,252,Home Office,Male,57,North,Furniture,Product A,3,4694,0.28,UPI,10139.039999999999,1666.0245751500097
1674,2023-11-05,404,Home Office,Female,61,East,Electronics,Product B,2,2114,0.11,Net Banking,3762.92,908.1639051263782
1675,2023-11-06,325,Home Office,Male,40,East,Clothing,Product A,5,4400,0.02,Cash,21560.0,2369.3004662299863
1676,2023-11-07,434,Corporate,Male,57,East,Electronics,Product B,1,4991,0.23,Cash,3843.07,953.26420103989
1677,2023-11-08,242,Corporate,Female,28,East,Furniture,Product B,1,529,0.21,Net Banking,417.91,73.78020395928444
1678,2023-11-09,439,Home Office,Male,63,East,Furniture,Product A,3,859,0.18,Card,2113.1400000000003,207.97044885491044
1679,2023-11-10,310,Consumer,Female,25,North,Clothing,Product C,4,3888,0.15,Card,13219.199999999999,1815.7308382469223
1680,2023-11-11,448,Consumer,Male,46,South,Furniture,Product C,5,3318,0.01,Card,16424.1,3253.4602254680626
1681,2023-11-12,350,Corporate,Male,47,South,Electronics,Product B,3,2172,0.19,Card,5277.96,735.1965075269991
1682,2023-11-13,382,Consumer,Female,27,South,Electronics,Product C,1,1993,0.13,Net Banking,1733.91,110.45269121783825
1683,2023-11-14,294,Corporate,Female,56,South,Clothing,Product C,3,3418,0.17,UPI,8510.82,712.5320826735539
1684,2023-11-15,207,Home Office,Male,45,North,Furniture,Product A,5,4757,0.13,Cash,20692.95,4309.50443772398
1685,2023-11-16,383,Corporate,Female,53,West,Clothing,Product B,2,2733,0.29,Cash,3880.8599999999997,697.292026926239
1686,2023-11-17,480,Corporate,Female,30,West,Electronics,Product B,5,2657,0.18,Card,10893.7,1786.186560482613
1687,2023-11-18,394,Home Office,Male,49,North,Clothing,Product A,2,3300,0.22,Net Banking,5148.0,429.9835810897612
1688,2023-11-19,394,Consumer,Male,53,North,Furniture,Product C,2,4566,0.28,UPI,6575.04,1430.4097426952592
1689,2023-11-20,354,Corporate,Male,54,East,Clothing,Product B,2,2933,0.18,UPI,4810.120000000001,1164.761043184603
1690,2023-11-21,292,Corporate,Female,43,East,Furniture,Product C,3,4680,0.0,Cash,14040.0,816.8109697538001
1691,2023-11-22,359,Home Office,Female,39,East,Furniture,Product B,1,4355,0.01,Card,4311.45,282.8586017461129
1692,2023-11-23,260,Consumer,Female,21,South,Electronics,Product B,3,419,0.21,Cash,993.0300000000001,225.36309470529247
1693,2023-11-24,321,Corporate,Female,48,East,Electronics,Product B,1,3018,0.08,Cash,2776.56,591.7139532910892
1694,2023-11-25,250,Home Office,Male,35,West,Electronics,Product B,5,2106,0.17,UPI,8739.9,1517.132069544631
1695,2023-11-26,476,Corporate,Female,55,South,Furniture,Product C,4,2811,0.06,Net Banking,10569.359999999999,2526.003496249945
